charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[6, 9]",61,2,1,0,140,[8]
"[None, None]",62,0,0,1,140,[]
"[None, None]",63,0,0,2,140,[]
"[None, None]",64,0,0,3,140,[]
"[8, 9]",61,2,0,0,141,[]
"[None, None]",62,0,0,1,141,[]
"[None, None]",63,0,0,2,141,[]
"[None, None]",64,0,0,3,141,[]
"[8, 9]",61,2,0,0,142,[]
"[None, None]",62,0,0,1,142,[]
"[None, None]",63,0,0,2,142,[]
"[None, None]",64,0,0,3,142,[]
"[8, None]",61,1,0,0,143,[]
"[None, None]",62,0,0,1,143,[]
"[None, None]",63,0,0,2,143,[]
"[None, None]",64,0,0,3,143,[]
"[8, None]",61,1,0,0,144,[]
"[None, None]",62,0,0,1,144,[]
"[None, None]",63,0,0,2,144,[]
"[None, None]",64,0,0,3,144,[]
"[8, None]",61,1,0,0,145,[]
"[None, None]",62,0,0,1,145,[]
"[None, None]",63,0,0,2,145,[]
"[None, None]",64,0,0,3,145,[]
"[8, None]",61,1,0,0,146,[]
"[None, None]",62,0,0,1,146,[]
"[None, None]",63,0,0,2,146,[]
"[None, None]",64,0,0,3,146,[]
"[8, None]",61,1,0,0,147,[]
"[None, None]",62,0,0,1,147,[]
"[None, None]",63,0,0,2,147,[]
"[None, None]",64,0,0,3,147,[]
"[8, None]",61,1,0,0,148,[]
"[None, None]",62,0,0,1,148,[]
"[None, None]",63,0,0,2,148,[]
"[None, None]",64,0,0,3,148,[]
"[8, None]",61,1,0,0,149,[]
"[None, None]",62,0,0,1,149,[]
"[None, None]",63,0,0,2,149,[]
"[None, None]",64,0,0,3,149,[]
"[8, None]",61,1,0,0,150,[]
"[None, None]",62,0,0,1,150,[]
"[None, None]",63,0,0,2,150,[]
"[None, None]",64,0,0,3,150,[]
"[8, None]",61,1,0,0,151,[]
"[None, None]",62,0,0,1,151,[]
"[None, None]",63,0,0,2,151,[]
"[None, None]",64,0,0,3,151,[]
"[8, None]",61,1,0,0,152,[]
"[None, None]",62,0,0,1,152,[]
"[None, None]",63,0,0,2,152,[]
"[None, None]",64,0,0,3,152,[]
"[8, None]",61,1,0,0,153,[]
"[None, None]",62,0,0,1,153,[]
"[None, None]",63,0,0,2,153,[]
"[None, None]",64,0,0,3,153,[]
"[8, None]",61,1,0,0,154,[]
"[None, None]",62,0,0,1,154,[]
"[None, None]",63,0,0,2,154,[]
"[None, None]",64,0,0,3,154,[]
"[8, None]",61,1,0,0,155,[]
"[None, None]",62,0,0,1,155,[]
"[None, None]",63,0,0,2,155,[]
"[None, None]",64,0,0,3,155,[]
"[8, None]",61,1,0,0,156,[]
"[None, None]",62,0,0,1,156,[]
"[None, None]",63,0,0,2,156,[]
"[None, None]",64,0,0,3,156,[]
"[8, None]",61,1,0,0,157,[]
"[None, None]",62,0,0,1,157,[]
"[None, None]",63,0,0,2,157,[]
"[None, None]",64,0,0,3,157,[]
"[8, None]",61,1,0,0,158,[]
"[None, None]",62,0,0,1,158,[]
"[None, None]",63,0,0,2,158,[]
"[None, None]",64,0,0,3,158,[]
"[None, None]",61,0,0,0,159,[]
"[None, None]",62,0,0,1,159,[]
"[None, None]",63,0,0,2,159,[]
"[None, None]",64,0,0,3,159,[]
"[None, None]",61,0,0,0,160,[]
"[None, None]",62,0,0,1,160,[]
"[None, None]",63,0,0,2,160,[]
"[None, None]",64,0,0,3,160,[]
"[None, None]",61,0,0,0,161,[]
"[None, None]",62,0,0,1,161,[]
"[None, None]",63,0,0,2,161,[]
"[None, None]",64,0,0,3,161,[]
"[None, None]",61,0,0,0,162,[]
"[None, None]",62,0,0,1,162,[]
"[None, None]",63,0,0,2,162,[]
"[None, None]",64,0,0,3,162,[]
"[None, None]",61,0,0,0,163,[]
"[None, None]",62,0,0,1,163,[]
"[None, None]",63,0,0,2,163,[]
"[None, None]",64,0,0,3,163,[]
"[1, None]",61,1,0,0,164,[]
"[None, None]",62,0,0,1,164,[]
"[None, None]",63,0,0,2,164,[]
"[None, None]",64,0,0,3,164,[]
"[1, None]",61,1,0,0,165,[]
"[None, None]",62,0,0,1,165,[]
"[None, None]",63,0,0,2,165,[]
"[None, None]",64,0,0,3,165,[]
